UserId,Location,Age
68251,"hamburg, hamburg, germany",33.0
22895,"seville, n/a, spain",21.0
28952,"lakeland, florida, usa",35.0
10286,"durban, kwazulu-natal, south africa",
43190,"vancouver, british columbia, canada",54.0
54903,"new york, new york, usa",
17899,"san antonio, texas, usa",45.0
39638,"atlanta, georgia, usa",26.0
5735,"torino, ,",25.0
79104,"birmingham, england, united kingdom",
67928,"philadelphia, pennsylvania, usa",45.0
51502,"independence, missouri, usa",
88971,"burgwedel, north carolina, germany",42.0
16942,"banff, alberta, canada",24.0
49852,"ottawa, ontario, canada",
56169,"san francisco, california, usa",59.0
55013,"kingston, , usa",
33653,"olathe, kansas, usa",
74228,"phoenix, arizona, usa",22.0
49268,"elkhart, indiana, usa",31.0
20874,"st. louis, missouri, usa",
62180,"whistler, british columbia, canada",
84048,"asheville, north carolina, usa",
3491,"charlottesville, virginia, usa",
32234,"boulder, colorado, usa",49.0
39132,"rapid city, south dakota, usa",
30268,"lisboa, loures-apelação, portugal",34.0
50711,"london, england, united kingdom",36.0
58725,"boston, massachusetts, usa",
40664,"tiana, barcelona, spain",50.0
58662,"harrogate, england, united kingdom",38.0
90446,"reus, tarragona, spain",38.0
41248,"hondarribia, euskadi, spain",42.0
68245,"the colony, texas, usa",
69579,"victoria, british columbia, canada",
5363,"brescia, lombardia, italy",20.0
85081,"kamloops, british columbia, canada",
47602,"vienna, virginia, usa",46.0
45079,"silvis, illinois, usa",54.0
529,"wayne, pennsylvania, usa",
9113,"freiburg, baden-wuerttemberg, germany",48.0
63299,"nice, alpes maritimes, france",31.0
85126,"montpellier, illinois, france",
76776,"frankenthal, rheinland-pfalz, alderney",
49600,"turnersville, new jersey, usa",
2026,"santa rosa, california, usa",
25031,"wheeling, illinois, usa",53.0
24223,"pensacola, friuli venezia giulia, usa",
27330,"arlington, washington, usa",53.0
41158,"santa rosa, california, usa",
45332,"linlöping, östergötland, sweden",
86457,"burlington, ontario, canada",16.0
51567,"la ronge, saskatchewan, canada",
20763,"ann arbor, michigan, usa",
1651,"cedar rapids, iowa, usa",33.0
4465,"bigfork, montana, usa",
44447,"rockport, texas, usa",
170,"shrewsbury, massachusetts, usa",
5978,"el cerrito, california, usa",26.0
47334,"bloomington, illinois, usa",
37604,"sherman oaks, california, usa",
71876,"wiesbaden, hessen, germany",34.0
73811,"offenburg, baden-wuerttemberg, germany",
71030,"ypsilanti, michigan, usa",29.0
40829,"flushing, michigan, usa",
70587,"logroño, la rioja, spain",15.0
78023,"marina del rey, california, usa",33.0
77487,"washburn, north dakota, usa",17.0
20307,"vero beach, florida, usa",
54590,"geneva, new york, usa",
73278,"vienna, vienna, austria",
85899,"fairbanks, alaska, usa",
36228,"westvancouver, ,",
29453,"los angeles, california, usa",41.0
41339,"kingsland, texas, usa",66.0
5683,"farmingdale, new york, usa",47.0
1882,"fulton, missouri, usa",
21572,"addison, texas, usa",53.0
11276,"burnaby, british columbia, canada",
46360,"college station, texas, usa",24.0
7471,"cedar park, texas, usa",28.0
43335,"austin, texas, usa",
68811,"harlingen, texas, usa",
20010,"los angeles, california, usa",46.0
17968,"firenze, toscana, italy",
50093,"kelseyville, california, usa",83.0
77066,"warsaw, mazowieckie, poland",23.0
68996,"balozi, rigas rajons, latvia",
55566,"los angeles, california, usa",
35901,"corpus christi, texas, usa",
15288,"fort collins, colorado, usa",16.0
82733,"weston-super-mare, somerset, united kingdom",34.0
10151,"christchurch, canterbury, new zealand",
69906,"gulf breeze, florida, usa",17.0
52616,"monteporzio catone(roma), lazio, italy",21.0
87536,"tucson, arizona, usa",35.0
73450,"herbolzheim, baden-wuerttemberg, germany",16.0
68883,"cordele, georgia, usa",35.0
7569,"hamburg, hamburg, germany",
3230,"kenosha, wisconsin, usa",29.0
9992,"coventry, n/a, united kingdom",59.0
36166,"naples, florida, usa",30.0
18158,"staten island, new york, usa",37.0
4631,"sagliano micca, piemonte, italy",19.0
3567,"victoria, british columbia, canada",
90184,"milano, lombardia, italy",32.0
21500,"rochester, new york, usa",37.0
75565,"columbus, ohio, usa",
24986,"baton rouge, louisiana, usa",25.0
112,"bridge lake, british columbia, canada",18.0
88372,"woodstock, new york, usa",
83513,"n/a, aargau, switzerland",23.0
1326,"frisco, texas, usa",42.0
26702,"schliersee, bayern, germany",30.0
38359,"gorizia, friuli venezia giulia, italy",27.0
23783,"champaign, illinois, usa",
84931,"lake orion, michigan, usa",56.0
24339,"dacula, georgia, usa",
85962,"barcelona, catalunya, spain",28.0
43479,"san antonio, texas, usa",50.0
77970,"saint louis, missouri, usa",
20829,"jefferson, georgia, usa",34.0
18509,"fredericksburg, virginia, usa",35.0
21366,"eugene, oregon, usa",
75247,"barcelona, barcelona, spain",36.0
47519,"sarasota, florida, usa",53.0
31193,"madrid, n/a, spain",21.0
3225,"adelaide, south australia, australia",13.0
69500,"smithfield, virginia, usa",
49596,"clinton township, michigan, usa",
39044,"san diego, california, usa",
26853,"cleveland, ohio, usa",
5384,"deptford, new jersey, usa",36.0
17160,"dallas, texas, usa",35.0
867,"citrus heights, california, usa",
64515,"columbus, ohio, usa",26.0
5265,"lisbon, n/a, portugal",34.0
53048,"bloomington, indiana, usa",
24892,"cassville, missouri, usa",
29996,"watauga, texas, usa",
92094,"olympia, washington, usa",43.0
1242,"pacific grove, california, usa",43.0
55018,"shoreview, minnesota, usa",33.0
87357,"kodiak, alaska, usa",
91459,"beaverton, oregon, usa",
13045,"portland, oregon, usa",26.0
10772,"hospitalet de llobregat, barcelona, spain",21.0
41004,"sao paulo, sao paulo, brazil",20.0
50431,"paris, ile de france, france",20.0
47684,"new york, new york, usa",
49570,"san jose, california, usa",34.0
42464,"seattle, washington, usa",
84674,"barstow, california, usa",59.0
85559,"london, london, united kingdom",30.0
2166,"toronto, ontario, canada",28.0
59543,"san antonio, texas, usa",
66461,"franklin, tennessee, usa",29.0
53430,"sydney, new south wales, australia",31.0
29533,"raleigh, north carolina, usa",24.0
25866,"woodside, california, usa",56.0
61162,"wichita, kansas, usa",71.0
85477,"christchurch, n/a, new zealand",34.0
82330,"st. anthony village, minnesota, usa",47.0
45305,"tualatin, oregon, usa",
71463,"wauconda, illinois, usa",
76442,"columbus, ,",57.0
37412,"phoenix, arizona, usa",60.0
65980,"waukesha, wisconsin, usa",
57233,"philadelphia, pennsylvania, usa",30.0
42215,"richland, washington, usa",25.0
79253,"como, lombardia, italy",34.0
71767,"montreal, quebec, canada",34.0
53882,"lancaster, lancashire, united kingdom",25.0
52496,"cardiff, wales, united kingdom",17.0
61998,"london, n/a, ireland",
79407,"san diego, california, usa",
80309,"belleville, illinois, usa",61.0
13722,"milan, lombardia, italy",21.0
34422,"helsinki, uusimaa, finland",60.0
27507,"mountain view, california, usa",
10646,"stratford, connecticut, usa",
4330,"roma, lazio, italy",
14481,"virginia beach, virginia, usa",37.0
52439,"west monroe, louisiana, usa",
56259,"kuala lumpur, kuala lumpur, malaysia",
76347,"swindon, wilts, england, united kingdom",41.0
62679,"anchorage, alaska, usa",
18632,"sydney, new south wales, australia",40.0
57227,"lisboa, lisboa, portugal",30.0
64579,"vienna, austria, bayern, austria",27.0
83629,"burlington, ontario, canada",
38940,"klamath falls, oregon, usa",
67120,"gold coast, queensland, australia",
29337,"houston, texas, usa",31.0
59065,"frankfurt, hessen, germany",33.0
19472,"henrietta, new york, usa",
79108,"bartlett, tennessee, usa",
62084,"st. louis, missouri, usa",19.0
24584,"chicago, illinois, usa",
56111,"fort washington, maryland, usa",57.0
89279,"grand ledge, michigan, usa",29.0
6325,"long beach, california, usa",
11267,"portland, oregon, usa",
34352,"helsinki, uusimaa, finland",23.0
20448,"lowell, massachusetts, usa",
56910,"asheville, north carolina, usa",
62255,"berthoud, colorado, usa",20.0
38336,"avignon, vaucluse, france",25.0
65279,"st.paul, minnasota, usa",
15869,"belle plaine, iowa, usa",46.0
58470,"hannover, niedersachsen, germany",
2621,"córdoba, córdoba, argentina",19.0
28238,"n/a, n/a, n/a",
64588,"umeå, västerbotten, sweden",
62291,"oakland, california, usa",42.0
13774,"barcelona, barcelona, spain",28.0
88932,"watertown, massachusetts, usa",27.0
49239,"memphis, tennessee, usa",
72334,"nijmegen, gelderland, netherlands",22.0
17952,"vernon, british columbia, canada",
46348,"girvan, scotland, united kingdom",
4928,"wapakoneta, ohio, usa",34.0
66209,"la ronge, saskatchewan, canada",
34864,"lawrenceville, georgia, usa",29.0
60887,"austin, texas, usa",34.0
59191,"hawthorne, new jersey, usa",
18947,"indianapolis, indiana, usa",
15633,"phoenix, arizona, usa",51.0
2128,"new york, new york, usa",
83566,"janesville, wisconsin, usa",
14993,"dallas, georgia, usa",15.0
38443,"milwaukee, wisconsin, usa",42.0
56790,"mississauga, ontario, canada",17.0
3012,"arlington, virginia, usa",32.0
11824,"flagstaff, arizona, usa",24.0
43620,"hartford, wisconsin, usa",35.0
91097,"hamilton, n/a, new zealand",44.0
17005,"oslo, oslo, norway",
48827,"hilo, ,",
13858,"sligo, connaught, ireland",29.0
27410,"milwaukee, wisconsin, usa",
6268,"silkstone, queensland, australia",24.0
11721,"logan, utah, usa",20.0
80291,"ore city, texas, usa",38.0
13334,"pamplona, navarra, spain",42.0
1616,"bilbao, vizcaya, spain",23.0
12860,"madrid, n/a, spain",24.0
16817,"rome, lazio, italy",35.0
56267,"atlanta, georgia, usa",28.0
75494,"brescia, lombardia, italy",
63823,"villa luganese, ticino, switzerland",
11662,"lawrenceville, georgia, usa",45.0
48203,"lenexa, ,",42.0
45348,"stockholm, n/a, sweden",
10586,"seattle, washington, usa",
68198,"didsbury, alberta, canada",52.0
18945,"duisburg, nordrhein-westfalen, germany",19.0
54089,"petawawa, ontario, canada",38.0
86114,"windsor, ontario, canada",
42775,"barcelona, barcelona, spain",19.0
56830,"rochester, minnesota, usa",63.0
65755,"cabot, arkansas, usa",49.0
85621,"calgary, alberta, canada",
16841,"halifax, nova scotia, canada",26.0
40553,"tucson, arizona, usa",
16180,"tamworth, new south wales, australia",51.0
24458,"cuenca, alaska, spain",
13784,"regina, saskatchewan, canada",25.0
2824,"seatac, washington, usa",
47883,"bonn, nordrhein-westfalen, germany",37.0
85850,"apo, ae, usa",
51883,"grantsville, utah, usa",
66633,"mckeesport, pennsylvania, usa",60.0
79320,"hartlepool, cleveland, united kingdom",54.0
77132,"madrid, madrid, spain",36.0
30913,"tucson, arizona, usa",61.0
52797,"tehran, tehran, iran",20.0
28156,"miami, florida, usa",
27099,"colorado springs, colorado, usa",23.0
76243,"oceanside, california, usa",42.0
74339,"barcelona, barcelona, spain",19.0
36114,"spokane, washington, usa",
1490,"new york, new york, usa",
88500,"knoxville, tennessee, usa",29.0
36410,"victoria, british columbia, canada",29.0
33655,"nashua, new hampshire, usa",
47605,"groveland, massachusetts, usa",25.0
90866,"elk grove, california, usa",30.0
78372,"ajax, ontario, canada",47.0
2566,"abbotsford, british columbia, canada",26.0
38033,"toronto, ontario, canada",16.0
18658,"al khobar, eastern province, saudi arabia",42.0
21594,"aurora, illinois, usa",55.0
26835,"torrelavega, cantabria, spain",27.0
86843,"jacksonville, florida, usa",
86092,"montreal, quebec, canada",
73107,"aachen, nordrhein-westfalen, germany",34.0
8624,"san diego, california, usa",14.0
84597,"mcminnville, oregon, usa",
34873,"gawler east, south australia, australia",14.0
57646,"eldorado, illinois, usa",50.0
53965,"london, england, united kingdom",
86123,"honolulu, hawaii, usa",103.0
78521,"la mirada, california, usa",45.0
72552,"kingston, ontario, canada",38.0
87838,"dallas, texas, usa",36.0
62867,"edmonton, alberta, canada",32.0
70786,"amherst, new york, usa",
83400,"conrad, iowa, usa",66.0
46942,"fort wayne, indiana, usa",36.0
32174,"victoria, british columbia, canada",
59186,"seattle, washington, usa",24.0
65682,"aptos, california, usa",
5324,"charleston, west virginia, usa",
46885,"kailua, hawaii, usa",
33119,"littleton, colorado, usa",49.0
86624,"hamilton, ohio, usa",
75332,"ljubljana, n/a, slovenia",21.0
54839,"cupertino, california, usa",
41795,"denver, colorado, usa",
69280,"omaha, nebraska, usa",
64958,"florissant, missouri, usa",30.0
32016,"chicago, illinois, usa",
71937,"edinburgh, scotland, united kingdom",46.0
5908,"san diego, california, usa",29.0
47027,"nederland, colorado, usa",57.0
41326,"portales, new mexico, usa",
72760,"evansville, indiana, usa",22.0
63660,"norwalk, connecticut, usa",27.0
39068,"chilliwack, british columbia, canada",
5314,"omaha, nebraska, usa",
31856,"fayetteville, new york, usa",
70703,"seattle, washington, usa",
34848,"madrid, madrid, spain",31.0
11478,"nanaimo, ,",
17003,"jersey city, new jersey, usa",
40708,"elgin, texas, usa",37.0
37361,"edgewater, maryland, usa",58.0
22840,"milwaukee, wisconsin, usa",27.0
60093,"bryn mawr, pennsylvania, usa",
54001,"carrickalinga, south australia, australia",
47980,"new york, new york, usa",30.0
45994,"hackettstown, new jersey, usa",11.0
8985,"bismarck, north dakota, usa",68.0
11350,"madrid, maine, spain",24.0
4456,"n/a, n/a, usa",
696,"calgary, alberta, canada",34.0
25172,"fair lawn, new jersey, usa",32.0
30414,"chicago, illinois, usa",35.0
48197,"halifax, nova scotia, canada",25.0
51489,"essington, pennsylvania, usa",44.0
91783,"redlands, queensland, australia",48.0
70253,"akron, ohio, usa",46.0
56460,"marion, iowa, usa",
47054,"lahaina, hawaii, usa",
2973,"auckland, n/a, new zealand",48.0
59381,"wetumpka, alabama, usa",
52125,"orlando, florida, usa",
88887,"tallahassee, florida, usa",33.0
1139,"colorado springs, colorado, usa",22.0
35873,"wildwood crest, new jersey, usa",34.0
75784,"pacific, missouri, usa",26.0
70739,"bristol, rhode island, usa",28.0
31029,"santa rosa, california, usa",0.0
701,"new dundee, ontario, canada",29.0
16249,"north pole, alaska, usa",
40241,"washington, dc, usa",
55505,"round rock, tx, csa",
70988,"easthampton, massachusetts, usa",
87746,"louisville, kentucky, usa",
55065,"edgewater, new jersey,",33.0
31260,"courtenay, british columbia, canada",34.0
18934,"sacramento, california, usa",
91043,"king george, virginia, usa",34.0
44660,"robbinsdale, minnesota, usa",
34627,"siegburg, nordrhein-westfalen, germany",
48908,"carmichael, california, usa",17.0
71608,"durham, north carolina, usa",
40222,"dresden, sachsen, germany",
64256,"levallois-perret, ile-de-france, france",16.0
11493,"esslingen, baden-württemberg, germany",
28042,"tucker, georgia,",33.0
91397,"inglewood, california, usa",
70006,"toronto, ,",
4516,"huntington beach, california, usa",
35463,"iowa city, iowa, usa",34.0
5369,"norfolk, virginia, usa",
75758,"chicago, illinois, usa",25.0
83437,"williamsburg, massachusetts, usa",34.0
31897,"brookline, massachusetts, usa",
50088,"lahaina, hawaii, usa",
66619,"chatsworth, california, usa",56.0
90165,"mississauga, ontario, canada",
87813,"barcelona, catalunya, spain",24.0
45147,"darlington, south carolina, usa",2.0
37253,"allston, massachusetts, usa",25.0
64689,"barnet, england, united kingdom",68.0
2747,"pickerington, ohio, usa",
23555,"hampton, virginia, usa",23.0
38444,"raleigh, north carolina, usa",16.0
46035,"montbéliard, franche-comté, france",25.0
52558,"lucama, north carolina, usa",30.0
15757,"highlands ranch, colorado, usa",
1493,"richfield, minnesota, usa",
33799,"juneau, alaska, usa",39.0
54607,"eielson afb, alaska, usa",18.0
6685,"pembroke pines, florida, usa",40.0
22331,"philadelphia, pennsylvania, usa",
